Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
657c893880e1d674eadfb88c,655e151840bad377f83a4ec2,RETURNED,2023-12-15T17:13:40.216000Z,,,2024-02-15T18:48:42.849576Z,,,334,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8994d23e57ed188e2360,57aa96584cda6e0001842142,RETURNED,2023-12-15T17:15:13.813000Z,,,2024-02-15T18:48:42.851804Z,,,805,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8a7b21488c634046ee65,655622d420556b53d5b1a654,APPROVED,2023-12-15T17:19:23.828000Z,2023-12-15T18:28:44.050000Z,2023-12-18T21:30:50.909000Z,2023-12-15T18:28:45.071131Z,4161.0,565DE625,155,English,60,Female,Black,United States,United States,United States,English,No,Part-Time,
657c8c60427b77bcdf849099,61536cd5842e5b40639fa99b,APPROVED,2023-12-15T17:27:05.475000Z,2023-12-15T18:22:50.616000Z,2023-12-18T21:30:51.095000Z,2023-12-15T18:22:51.292710Z,3346.0,NOCODE,795,English,61,Male,White,United States,United States,United States,English,No,Full-Time,
657c8d77119ebdafff3469a7,655a1ff1629a34555ae4315d,RETURNED,2023-12-15T17:31:40.550000Z,,,2024-02-15T18:48:42.854043Z,,,470,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8d85c558f0603dc90984,6051536b3e81428095504b35,APPROVED,2023-12-15T17:33:14.070000Z,2023-12-15T18:26:53.024000Z,2023-12-18T21:30:51.387000Z,2023-12-15T18:26:53.499823Z,3219.0,565DE625,6259,English,64,Male,White,United States,United States,United States,English,No,Part-Time,
657c8dd6122bf003af0bd114,5e1fc8d45427912f6143b012,APPROVED,2023-12-15T17:33:15.229000Z,2023-12-15T18:30:25.071000Z,2023-12-18T21:30:51.612000Z,2023-12-15T18:30:25.569422Z,3430.0,565DE625,5516,English,60,Female,White,United States,United States,United States,English,No,Full-Time,
657c93cf85122cad1fd740e0,63cbd5095083beef0c8b1a7a,APPROVED,2023-12-15T17:58:45.259000Z,2023-12-15T19:02:07.646000Z,2023-12-18T21:30:51.804000Z,2023-12-15T19:02:08.378933Z,3803.0,565DE625,1614,English,62,Male,White,United States,United States,United States,English,Yes,Full-Time,
657c74708da7fff4974ac477,63d2fe57eea8cacc91a44fdd,APPROVED,2023-12-15T15:44:53.603000Z,2023-12-15T16:32:05.287000Z,2023-12-18T21:30:48.765000Z,2023-12-15T16:32:05.994000Z,2832.0,565DE625,2285,English,62,Female,White,United States,United States,United States,English,No,Part-Time,Not Applicable
657c7a8c1f812b3fc491b687,644ff5cdfdce8f493ccc6ca9,RETURNED,2023-12-15T16:10:57.271000Z,,,2024-02-15T18:48:43.874000Z,,,979,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c7fc40b9238b08c6109c8,5a5d0554ac562400015402dd,APPROVED,2023-12-15T16:33:17.284000Z,2023-12-15T17:20:29.036000Z,2023-12-18T21:30:49.068000Z,2023-12-15T17:20:30.112000Z,2832.0,565DE625,2867,English,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
657c805e21488c634046ebe6,570d30d942a1db000fc4cf87,RETURNED,2023-12-15T16:35:48.608000Z,,,2024-02-15T18:48:44.457000Z,,,3395,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c81aa3794bbc4cb8df00b,55ad7888fdf99b6eff50171d,APPROVED,2023-12-15T16:41:17.387000Z,2023-12-15T17:33:09.995000Z,2023-12-18T21:30:49.254000Z,2023-12-15T17:33:11.455000Z,3113.0,565DE625,3145,English,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Not Applicable
657c81bb484dd384c3c15c06,5d41df0ca7b5800001a0341a,RETURNED,2023-12-15T16:46:07.314000Z,,,2024-02-15T18:48:44.997000Z,,,3117,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c81d2ac1c8704910a489d,62f269f2a7751126ffb96a4c,APPROVED,2023-12-15T16:41:59.548000Z,2023-12-15T17:28:11.159000Z,2023-12-18T21:30:49.440000Z,2023-12-15T17:28:11.924000Z,2772.0,565DE625,1780,English,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
657c836a600f1b2e7665e2d6,63da9d744c860382808770bd,APPROVED,2023-12-15T16:48:46.180000Z,2023-12-15T17:51:26.398000Z,2023-12-18T21:30:49.660000Z,2023-12-15T17:51:27.162000Z,3761.0,565DE625,3152,English,63,Female,Other,Mauritius,United States,United States,French,No,Unemployed (and job seeking),Not Applicable
657c84a71d2a2bfe82a3b719,58b2338a898c2e0001a5ca56,APPROVED,2023-12-15T16:54:08.444000Z,2023-12-15T17:44:14.356000Z,2023-12-18T21:30:49.895000Z,2023-12-15T17:44:15.176000Z,3006.0,NOCODE,2503,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
657c850a409a9e70d20bcf66,5ebe015ae70ab70008895dbd,APPROVED,2023-12-15T16:55:42.442000Z,2023-12-15T17:41:49.494000Z,2023-12-18T21:30:50.090000Z,2023-12-15T17:41:50.290000Z,2768.0,565DE625,5234,English,61,Male,Black,Trinidad and Tobago,United States,United States,English,No,Full-Time,Not Applicable
657c85f22832af573ef2bede,5ba4057af0741400010637b9,APPROVED,2023-12-15T16:59:35.825000Z,2023-12-15T17:44:40.916000Z,2023-12-18T21:30:50.291000Z,2023-12-15T17:44:41.793000Z,2706.0,565DE625,3142,English,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
657c86f0ddb5579e35881738,6446f3122f541cfa77c55858,RETURNED,2023-12-15T17:03:56.911000Z,,,2024-02-15T18:48:43.505000Z,,,630,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c87058cde966427b95dca,62a9513ae9305607fd5af01a,APPROVED,2023-12-15T17:04:11.275000Z,2023-12-15T17:59:24.283000Z,2023-12-18T21:30:50.472000Z,2023-12-15T17:59:25.114000Z,3314.0,565DE625,1962,English,60,Female,Black,United States,United States,United States,English,No,Full-Time,Not Applicable
657c874db3f40362c9b1c613,64921fc8c813049f1fd29b47,APPROVED,2023-12-15T17:05:21.195000Z,2023-12-15T17:55:09.165000Z,2023-12-18T21:30:50.673000Z,2023-12-15T17:55:10.027000Z,2988.0,565DE625,2465,English,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Not Applicable
657c875579cbae5d18882435,5dcc948ed9873592337ae827,RETURNED,2023-12-15T17:05:30.288000Z,,,2024-02-15T18:48:44.052000Z,,,5602,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8931681422fa87582c48,60de9c66c01a9de405e9efb0,RETURNED,2023-12-15T17:13:25.898000Z,,,2024-02-15T18:48:43.115000Z,,,6393,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c893880e1d674eadfb88c,655e151840bad377f83a4ec2,RETURNED,2023-12-15T17:13:40.216000Z,,,2024-02-15T18:48:45.573000Z,,,742,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8994d23e57ed188e2360,57aa96584cda6e0001842142,RETURNED,2023-12-15T17:15:13.813000Z,,,2024-02-15T18:48:44.704000Z,,,979,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8a7b21488c634046ee65,655622d420556b53d5b1a654,APPROVED,2023-12-15T17:19:23.828000Z,2023-12-15T18:28:44.050000Z,2023-12-18T21:30:50.909000Z,2023-12-15T18:28:45.366000Z,4161.0,565DE625,1145,English,61,Female,Black,United States,United States,United States,English,No,Part-Time,Not Applicable
657c8c60427b77bcdf849099,61536cd5842e5b40639fa99b,APPROVED,2023-12-15T17:27:05.475000Z,2023-12-15T18:22:50.616000Z,2023-12-18T21:30:51.095000Z,2023-12-15T18:22:51.576000Z,3346.0,NOCODE,1654,English,61,Male,White,United States,United States,United States,English,No,Full-Time,Not Applicable
657c8d77119ebdafff3469a7,655a1ff1629a34555ae4315d,RETURNED,2023-12-15T17:31:40.550000Z,,,2024-02-15T18:48:44.263000Z,,,1531,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
657c8d85c558f0603dc90984,6051536b3e81428095504b35,APPROVED,2023-12-15T17:33:14.070000Z,2023-12-15T18:26:53.024000Z,2023-12-18T21:30:51.387000Z,2023-12-15T18:26:53.887000Z,3219.0,565DE625,7708,English,65,Male,White,United States,United States,United States,English,No,Part-Time,Not Applicable
657c8dd6122bf003af0bd114,5e1fc8d45427912f6143b012,APPROVED,2023-12-15T17:33:15.229000Z,2023-12-15T18:30:25.071000Z,2023-12-18T21:30:51.612000Z,2023-12-15T18:30:25.793000Z,3430.0,565DE625,6924,English,61,Female,White,United States,United States,United States,English,No,Full-Time,Not Applicable
657c93cf85122cad1fd740e0,63cbd5095083beef0c8b1a7a,APPROVED,2023-12-15T17:58:45.259000Z,2023-12-15T19:02:07.646000Z,2023-12-18T21:30:51.804000Z,2023-12-15T19:02:08.629000Z,3803.0,565DE625,2596,English,63,Male,White,United States,United States,United States,English,Yes,Full-Time,Not Applicable
