Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d12362cf2bb0e35ac12ba6,651eea44194fa8c200606af7,APPROVED,Not Applicable,2024-02-17T21:21:44.102000Z,2024-02-17T22:15:34.519000Z,2024-02-20T20:06:46.147000Z,2024-02-17T22:15:34.971776Z,3231.0,565DE625,630,English,75,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
65d123efc67a654a5c718124,657cbd52949ddd9d3426dbba,APPROVED,Not Applicable,2024-02-17T21:24:36.068000Z,2024-02-17T22:26:53.504000Z,2024-02-20T20:06:46.338000Z,2024-02-17T22:26:53.984160Z,3738.0,565DE625,175,English,71,Female,White,United States,United States,United States,English,No,Part-Time
65d125f285847fefbc101987,653d24b26d450d5f684b5011,APPROVED,Not Applicable,2024-02-17T21:32:40.517000Z,2024-02-17T23:08:50.959000Z,2024-02-20T20:06:46.536000Z,2024-02-17T23:08:51.487230Z,5771.0,565DE625,813,English,76,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d12f12a3a616bd02718c5f,655a5c1e82ddceec60741d29,RETURNED,Not Applicable,2024-02-17T22:11:37.338000Z,,,2024-02-29T17:13:44.541635Z,,,328,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d130df901b20510b5753ef,62858e3a433a7a27305f1992,APPROVED,Not Applicable,2024-02-17T22:19:20.300000Z,2024-02-17T23:36:12.596000Z,2024-02-20T20:06:46.775000Z,2024-02-17T23:36:13.092614Z,4613.0,NOCODE,3047,English,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d132423cb896bff6ca8213,6564b4871e2847cd44a52718,APPROVED,Not Applicable,2024-02-17T22:25:19.561000Z,2024-02-17T23:34:51.812000Z,2024-02-20T20:06:46.979000Z,2024-02-17T23:34:52.315433Z,4173.0,565DE625,358,English,71,Male,White,United States,United States,United States,English,No,Full-Time
65d133cf05bc38801d98335b,65675f2ae0bb2e4ecb9c539d,APPROVED,Not Applicable,2024-02-17T22:33:39.744000Z,2024-02-17T23:53:39.862000Z,2024-02-20T20:06:47.174000Z,2024-02-17T23:53:40.333994Z,4801.0,565DE625,555,English,71,Female,Black,United States,United States,United States,English,Yes,Full-Time
65d13540cb56009c7b58067a,5e246a245e04db6e93e22666,RETURNED,Not Applicable,2024-02-17T22:38:03.216000Z,,,2024-02-29T17:13:44.558800Z,,,3149,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d13807d007f5631ea8f282,65aaf74b028a4828c08a4630,APPROVED,Not Applicable,2024-02-17T22:52:59.064000Z,2024-02-17T23:49:15.963000Z,2024-02-20T20:06:47.382000Z,2024-02-17T23:49:16.433479Z,3377.0,565DE625,93,English,78,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d13c664190d5f435c22cae,659f14a1a119daa53162b173,APPROVED,Not Applicable,2024-02-17T23:08:31.441000Z,2024-02-18T00:03:54.728000Z,2024-02-20T20:06:47.580000Z,2024-02-18T00:03:55.426398Z,3324.0,565DE625,107,English,71,Male,White,United States,United States,United States,English,No,Full-Time
65d0f4921566a1ad19af79a3,55afd54efdf99b4099d5735f,RETURNED,Not Applicable,2024-02-17T18:12:00.044000Z,,,2024-02-29T17:13:44.945000Z,,,1201,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d0ff6626db5a1be73e2438,5ea47bda5b1a9807ed89eb76,APPROVED,Not Applicable,2024-02-17T18:48:13.616000Z,2024-02-17T19:46:31.443000Z,2024-02-20T20:06:43.344000Z,2024-02-17T19:46:32.409000Z,3498.0,565DE625,6456,English,77,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
