Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
657b3bc86495af184d3f07f9,62d38341176119ef45487db9,RETURNED,Not Applicable,2023-12-14T17:31:08.084000Z,,,2024-02-15T18:50:27.370000Z,,,773,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b3be1b240a1ee779e2655,610825130bf4669d1b167efe,APPROVED,Not Applicable,2023-12-14T17:31:43.248000Z,2023-12-14T18:20:50.510000Z,2023-12-15T14:57:15.107000Z,2023-12-14T18:20:51.131000Z,2948.0,NOCODE,2356,English,23,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
657b3c12ecb45069b64c4604,60ce10a00e94f4536eb3173e,RETURNED,Not Applicable,2023-12-14T17:42:02.781000Z,,,2024-02-15T18:50:27.183000Z,,,1922,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
657b3da0f959898302c149bc,5f435065ffd8ca5acb7068f1,TIMED-OUT,Not Applicable,2023-12-14T17:38:44.850000Z,,,2024-02-15T18:50:29.038000Z,18218115.0,,611,English,22,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Part-Time
657b3deaf2f0c1b798ec5ef9,61081625938d8ffb2440498f,APPROVED,Not Applicable,2023-12-14T17:40:01.452000Z,2023-12-14T18:52:37.630000Z,2023-12-15T14:57:17.735000Z,2023-12-14T18:52:38.407000Z,4357.0,565DE625,129,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b3ee4fc4810276d771e09,5ee774bd7d0ddb03a7661033,TIMED-OUT,Not Applicable,2023-12-14T17:44:08.659000Z,,,2024-02-15T18:50:28.698000Z,18217791.0,,409,English,24,Male,Mixed,United States,United States,United States,English,No,Full-Time
657b3fc2242a862cd1dde274,60ff0201788cef38c8695833,APPROVED,Not Applicable,2023-12-14T17:47:51.653000Z,2023-12-14T18:36:06.058000Z,2023-12-15T14:57:14.286000Z,2023-12-14T18:36:06.890000Z,2895.0,565DE625,178,"English, Spanish",26,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
657b402365ed7330f94189da,5e1a72b0d370f42ef4051dc1,APPROVED,Not Applicable,2023-12-14T17:49:43.845000Z,2023-12-14T18:36:52.669000Z,2023-12-15T14:57:13.629000Z,2023-12-14T18:36:53.574000Z,2829.0,NOCODE,550,English,25,Female,White,United States,United States,United States,English,No,Part-Time
657b408295ccdb7072cf0757,5cd34d42fe890a00174debb5,APPROVED,Not Applicable,2023-12-14T17:53:58.924000Z,2023-12-14T18:40:57.293000Z,2023-12-15T14:57:11.362000Z,2023-12-14T18:40:58.085000Z,2819.0,565DE625,2256,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
657b40d2245848c8fef09545,62e05742fafd80b3f0c2e20b,APPROVED,Not Applicable,2023-12-14T17:52:28.869000Z,2023-12-14T18:57:17.618000Z,2023-12-15T14:57:13.062000Z,2023-12-14T18:57:18.387000Z,3889.0,565DE625,3720,English,23,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
