subject,age,condition,block_type,v,a
60b18fbfb6c5d8edfaa5bed0,67,Speed,Varying,2.996547230555262,0.8571215651142843
60b18fbfb6c5d8edfaa5bed0,67,Accuracy,Fixed,3.0030177793300106,0.954736251727442
60b18fbfb6c5d8edfaa5bed0,67,Accuracy,Varying,3.2319246472597993,0.9501924961462513
60b9689dc626572895cb801b,42,Speed,Fixed,2.465894474307803,0.39574594342931113
60b9689dc626572895cb801b,42,Speed,Varying,2.923339965482064,0.6989639471891202
60b9689dc626572895cb801b,42,Accuracy,Fixed,4.14654862609369,0.8838213410332001
60b9689dc626572895cb801b,42,Accuracy,Varying,4.137841094836016,0.8366905531236419
60ba46dc6d46a68f1c0bc952,57,Speed,Fixed,2.872175990043568,0.9695364960860572
60ba46dc6d46a68f1c0bc952,57,Speed,Varying,2.9215585030764433,0.9610662357705296
60ba46dc6d46a68f1c0bc952,57,Accuracy,Fixed,3.776967723450347,1.0848009699978773
60ba46dc6d46a68f1c0bc952,57,Accuracy,Varying,3.5932508624528983,1.0545019137433658
60cd717e463162435e3b7d46,41,Speed,Fixed,2.7779977097835453,0.6271978985717
60cd717e463162435e3b7d46,41,Speed,Varying,2.2317002115228566,0.763756925822718
60cd717e463162435e3b7d46,41,Accuracy,Fixed,2.8091920489705378,0.7371297274378393
60cd717e463162435e3b7d46,41,Accuracy,Varying,2.280677656496137,0.8311508834717506
60dfd857e293a99dd577f4c8,66,Speed,Fixed,0.8874902314195141,0.35017168445636454
60dfd857e293a99dd577f4c8,66,Speed,Varying,1.1835190119796486,0.42656332212672304
60dfd857e293a99dd577f4c8,66,Accuracy,Fixed,2.246475192203856,1.5713653200546795
60dfd857e293a99dd577f4c8,66,Accuracy,Varying,2.601123957448404,1.5386656220352604
60e269b58d238fbba93aed38,20,Speed,Fixed,1.6593515475776288,0.5688114559236122
60e269b58d238fbba93aed38,20,Speed,Varying,2.015949704373228,1.3751675049269956
60e269b58d238fbba93aed38,20,Accuracy,Fixed,1.986235077108034,1.2407088942828968
60e269b58d238fbba93aed38,20,Accuracy,Varying,2.089995406320128,1.3290317699517193
60f1fa8f73bf9815c88dc8cb,50,Speed,Fixed,2.2028908283006965,1.3309995564459913
60f1fa8f73bf9815c88dc8cb,50,Speed,Varying,2.963358492808964,1.597585508161143
60f1fa8f73bf9815c88dc8cb,50,Accuracy,Fixed,2.60995062111568,1.3515259900414094
60f1fa8f73bf9815c88dc8cb,50,Accuracy,Varying,2.898358748486367,1.5629215436632875
60f728553a37102574b585c4,69,Speed,Fixed,0.7529482176311646,0.8821023175980657
60f728553a37102574b585c4,69,Speed,Varying,3.3396191151115597,1.329170045791681
60f728553a37102574b585c4,69,Accuracy,Fixed,3.6732669990212847,1.4716411672566858
60f728553a37102574b585c4,69,Accuracy,Varying,3.3046374042938718,1.3383061789647623
60f8760725c31a8e9cc7ce29,85,Speed,Fixed,1.9589607725244191,0.4843897647614089
60f8760725c31a8e9cc7ce29,85,Speed,Varying,3.412268754234999,2.285151347655089
60f8760725c31a8e9cc7ce29,85,Accuracy,Fixed,3.425907062119931,1.5660369272862857
60f8760725c31a8e9cc7ce29,85,Accuracy,Varying,3.163516376548767,1.3207441014366654
60fccb5af75e8814b578841c,23,Speed,Fixed,2.6547818252503204,1.115301369316141
60fccb5af75e8814b578841c,23,Speed,Varying,3.2570910846121537,1.0802500958012715
60fccb5af75e8814b578841c,23,Accuracy,Fixed,2.999168012808412,1.1458018561027876
60fccb5af75e8814b578841c,23,Accuracy,Varying,2.809059922207598,1.3968451094901548
60fece35afedb0bdd821592a,45,Speed,Fixed,3.0077419466496065,1.3082321564919277
60fece35afedb0bdd821592a,45,Speed,Varying,2.721850942676402,1.2630558611532998
60fece35afedb0bdd821592a,45,Accuracy,Fixed,2.785041756308812,1.2460334321013042
60fece35afedb0bdd821592a,45,Accuracy,Varying,2.5935562421571476,1.3080278175313773
60ff0201788cef38c8695833,25,Speed,Fixed,2.02512760816606,1.1133759488198025
60ff0201788cef38c8695833,25,Speed,Varying,2.1778849432593734,1.0629568008180275
60ff0201788cef38c8695833,25,Accuracy,Fixed,2.046622202787514,1.1731164014296482
60ff0201788cef38c8695833,25,Accuracy,Varying,2.303274320764783,1.2332549666144434
6100350440da7a959e9bdd22,22,Speed,Fixed,3.23438023342676,0.6769106369301628
6100350440da7a959e9bdd22,22,Speed,Varying,3.4146738075337786,0.81091233527386
6100350440da7a959e9bdd22,22,Accuracy,Fixed,4.059548335567783,0.9542550515205974
6100350440da7a959e9bdd22,22,Accuracy,Varying,3.071135315882733,1.1457707859112332
610631ba860f21ac066946cf,22,Speed,Fixed,2.063071787830653,1.0725780943093877
610631ba860f21ac066946cf,22,Speed,Varying,2.156094261650251,1.0359628588708614
610631ba860f21ac066946cf,22,Accuracy,Fixed,2.335499972372106,1.2797166713925863
610631ba860f21ac066946cf,22,Accuracy,Varying,2.3414660316566716,1.321556620517206
61081625938d8ffb2440498f,22,Speed,Fixed,2.3571535082131616,1.1074490468497338
61081625938d8ffb2440498f,22,Speed,Varying,2.3151997887773597,1.1384454204350276
61081625938d8ffb2440498f,22,Accuracy,Fixed,2.3831619099009984,1.2735862014041777
61081625938d8ffb2440498f,22,Accuracy,Varying,2.2046914845833134,1.2702872527834246
610825130bf4669d1b167efe,22,Speed,Fixed,2.754044000029149,0.7716330379496769
610825130bf4669d1b167efe,22,Speed,Varying,2.817088395886939,0.775212254041629
610825130bf4669d1b167efe,22,Accuracy,Fixed,4.107690519612927,1.4992601576400093
610825130bf4669d1b167efe,22,Accuracy,Varying,4.032916520903688,1.518122101140779
610847fd403ae0217934a3a1,41,Speed,Fixed,1.1522258605421545,0.336720520589459
610847fd403ae0217934a3a1,41,Speed,Varying,1.6848453592088042,0.27904856400156575
610847fd403ae0217934a3a1,41,Accuracy,Fixed,2.9581736365920737,1.1361724825479456
610847fd403ae0217934a3a1,41,Accuracy,Varying,2.9600345754343333,1.1518747976436512
61095a37fbf7b13d6f7f2f5b,31,Speed,Fixed,1.3887379338398416,0.35964201571994947
61095a37fbf7b13d6f7f2f5b,31,Speed,Varying,1.584624837357141,0.5805936591123889
61095a37fbf7b13d6f7f2f5b,31,Accuracy,Fixed,2.409200857698099,0.9579744086769753
61095a37fbf7b13d6f7f2f5b,31,Accuracy,Varying,3.003156761591167,0.9471564383146744
610c940475aedaf9c70a190e,69,Speed,Fixed,1.8905078607926573,1.508179666541035
610c940475aedaf9c70a190e,69,Speed,Varying,2.209051915688579,1.229699940627337
610c940475aedaf9c70a190e,69,Accuracy,Fixed,2.352596590315045,1.5749184540098522
610c940475aedaf9c70a190e,69,Accuracy,Varying,2.318254276054014,1.4182951715740888
611ac17a9d585411a2314882,23,Speed,Fixed,1.5356711936895382,0.930771044784138
611ac17a9d585411a2314882,23,Speed,Varying,1.6155255510529452,0.7999204932189079
611ac17a9d585411a2314882,23,Accuracy,Fixed,2.116560537931405,1.1317598328465566
611ac17a9d585411a2314882,23,Accuracy,Varying,2.4110387889465708,1.1581728768932635
611e99910d64a6ea6d18b0a6,45,Speed,Fixed,1.9265978544812046,0.8802615353124135
611e99910d64a6ea6d18b0a6,45,Speed,Varying,2.1005923408354823,0.8865452632923037
611e99910d64a6ea6d18b0a6,45,Accuracy,Fixed,2.2925047036676247,1.0174748525534791
611e99910d64a6ea6d18b0a6,45,Accuracy,Varying,3.037248254184121,1.1802518702728213
612e6569f68929afb886fb5c,24,Speed,Fixed,2.7076111469135418,0.5042486806701371
612e6569f68929afb886fb5c,24,Speed,Varying,2.5668086553767235,0.5857201187858158
612e6569f68929afb886fb5c,24,Accuracy,Fixed,2.5000088001799847,0.9322909674308798
612e6569f68929afb886fb5c,24,Accuracy,Varying,2.8382585142145764,1.0151882721134675
6130cdbb53f773b3125576a7,68,Speed,Fixed,2.024537077655646,1.2683334524112357
6130cdbb53f773b3125576a7,68,Speed,Varying,2.6784247788512996,1.184480247589812
6130cdbb53f773b3125576a7,68,Accuracy,Fixed,3.412367522292638,1.380506739197208
6130cdbb53f773b3125576a7,68,Accuracy,Varying,2.7636784650085255,1.276472642009391
613e002e81f4b2409b531dbd,24,Speed,Fixed,1.6740300231089331,0.8758600818522608
613e002e81f4b2409b531dbd,24,Speed,Varying,1.6972551205263575,0.8273893091571602
613e002e81f4b2409b531dbd,24,Accuracy,Fixed,2.3921152394652876,1.3301659468454214
613e002e81f4b2409b531dbd,24,Accuracy,Varying,2.063015890910352,0.9334675989700034
613ea8344b072de7f3ccb5dc,24,Speed,Fixed,1.5244463322531725,1.3227037355901807
613ea8344b072de7f3ccb5dc,24,Speed,Varying,1.7106121133472347,1.2996102603048916
613ea8344b072de7f3ccb5dc,24,Accuracy,Fixed,1.6927082528437396,1.3931637476089136
613ea8344b072de7f3ccb5dc,24,Accuracy,Varying,1.7860701392570546,1.347105038332525
614e32cf6eacf837eb9d5c48,80,Speed,Fixed,1.2073145767024893,0.38167597637740225
614e32cf6eacf837eb9d5c48,80,Speed,Varying,1.126902950024246,0.573740262235849
614e32cf6eacf837eb9d5c48,80,Accuracy,Fixed,1.599632327578137,1.2223576007233368
614e32cf6eacf837eb9d5c48,80,Accuracy,Varying,1.301858514041036,1.1816341934730354
61536cd5842e5b40639fa99b,61,Speed,Fixed,1.8660145696776471,1.548502063477595
61536cd5842e5b40639fa99b,61,Speed,Varying,2.75977970680514,1.3961522471445484
61536cd5842e5b40639fa99b,61,Accuracy,Fixed,2.3767830963179972,1.5817075554665674
61536cd5842e5b40639fa99b,61,Accuracy,Varying,2.6837263522630024,1.5309485540362606
6155b9c45f96867d9d9631fd,30,Speed,Fixed,1.0233056376423393,0.43074087339713246
6155b9c45f96867d9d9631fd,30,Speed,Varying,1.0293280948092485,0.4814681718795973
6155b9c45f96867d9d9631fd,30,Accuracy,Fixed,2.8675423878699604,1.2572148801875267
6155b9c45f96867d9d9631fd,30,Accuracy,Varying,2.9460848344822015,1.3230284247250634
6157a19a19a618c6119bf7d7,53,Speed,Fixed,2.172711369918004,0.9924766515195735
6157a19a19a618c6119bf7d7,53,Speed,Varying,2.2285982173331935,0.9341982009149454
6157a19a19a618c6119bf7d7,53,Accuracy,Fixed,2.684984711171768,1.404342096101877
6157a19a19a618c6119bf7d7,53,Accuracy,Varying,2.9748436576838784,1.1979526795138502
615914a33224dc31f1045612,63,Speed,Fixed,2.7776745640495677,0.9745377156388211
615914a33224dc31f1045612,63,Speed,Varying,3.280720161837776,1.0085860772462216
615914a33224dc31f1045612,63,Accuracy,Fixed,2.526392746310227,1.1064440747841229
615914a33224dc31f1045612,63,Accuracy,Varying,2.9625017854241533,1.1092182377555442
615ce4d0388d7ca055118747,29,Speed,Fixed,1.4712077307859328,0.765881868666875
615ce4d0388d7ca055118747,29,Speed,Varying,1.6223682788277447,1.0511707876197784
615ce4d0388d7ca055118747,29,Accuracy,Fixed,2.4363494873552383,1.3665513137909062
615ce4d0388d7ca055118747,29,Accuracy,Varying,2.6074099525173318,1.3819118327246438
615e1782e969d4939045c54f,33,Speed,Fixed,1.1629387670872362,0.886006862349139
615e1782e969d4939045c54f,33,Speed,Varying,1.8341005920428965,2.041561149909464
615e1782e969d4939045c54f,33,Accuracy,Fixed,1.970905368078568,1.1822537122703924
615e1782e969d4939045c54f,33,Accuracy,Varying,2.031896259789838,1.0725387863948859
6165af4b36cb3bae91f2e355,31,Speed,Fixed,1.9259074146946877,1.241676807145004
6165af4b36cb3bae91f2e355,31,Speed,Varying,2.7147646026939065,1.2141738887596858
6165af4b36cb3bae91f2e355,31,Accuracy,Fixed,2.918737912716136,1.180264363976512
6165af4b36cb3bae91f2e355,31,Accuracy,Varying,2.8102275896181204,1.1021008198318423
616604bed27acb2f4e2841a9,25,Speed,Fixed,3.1113767648742545,0.9818216389704647
616604bed27acb2f4e2841a9,25,Speed,Varying,2.9537356040233984,1.024697132363274
616604bed27acb2f4e2841a9,25,Accuracy,Fixed,4.2628887059320855,2.0388744524360223
616604bed27acb2f4e2841a9,25,Accuracy,Varying,2.7242927587682804,1.295974969397063
6171125c1d572c106f10824e,39,Speed,Fixed,3.6944826199413225,1.1429750127895657
6171125c1d572c106f10824e,39,Speed,Varying,3.916017628300685,1.0689370059223906
6171125c1d572c106f10824e,39,Accuracy,Fixed,3.8420859036075954,1.153507640445926
6171125c1d572c106f10824e,39,Accuracy,Varying,3.926660028745357,1.1148674687571622
6172b85dcc19bffb22604f1b,32,Speed,Fixed,3.121503050879101,0.9897770889656344
6172b85dcc19bffb22604f1b,32,Speed,Varying,2.761620349858735,0.7642794509677969
6172b85dcc19bffb22604f1b,32,Accuracy,Fixed,3.045021538646243,0.925670682837931
6172b85dcc19bffb22604f1b,32,Accuracy,Varying,2.8849731326007366,0.7900949451851514
622f847b881caa647e7ce207,67,Speed,Fixed,1.8154006701677856,0.6056568715614568
622f847b881caa647e7ce207,67,Speed,Varying,2.1177059667603486,0.9023208971107017
622f847b881caa647e7ce207,67,Accuracy,Fixed,2.6804586761441014,1.1585167460017696
622f847b881caa647e7ce207,67,Accuracy,Varying,2.3227519804297057,1.0107996452017056
627722a4b5a575a6023a3382,44,Speed,Fixed,1.7767894719470412,0.7839624947379086
627722a4b5a575a6023a3382,44,Speed,Varying,1.8559283515004938,0.8362783926381531
627722a4b5a575a6023a3382,44,Accuracy,Fixed,2.1175018056843635,1.0247530208556832
627722a4b5a575a6023a3382,44,Accuracy,Varying,2.324811938833845,0.9718090479438077
62858e3a433a7a27305f1992,71,Speed,Fixed,2.724122338359763,0.8476075754501159
62858e3a433a7a27305f1992,71,Speed,Varying,2.607563265223196,1.1088096160451792
62858e3a433a7a27305f1992,71,Accuracy,Fixed,2.8221840432909167,0.992278942252598
62858e3a433a7a27305f1992,71,Accuracy,Varying,2.609380916117223,1.0754612141067088
62879b859698ba45e6afa90f,69,Speed,Fixed,3.190796787427554,0.9639832083684345
62879b859698ba45e6afa90f,69,Speed,Varying,3.310542750296599,1.0847714261951793
62879b859698ba45e6afa90f,69,Accuracy,Fixed,3.0471079968667434,1.3024224997926022
62879b859698ba45e6afa90f,69,Accuracy,Varying,3.0160145949911064,1.259831409838969
628804d2d0584458ddaafc0c,35,Speed,Fixed,0.9977812848457738,0.8342601889333123
628804d2d0584458ddaafc0c,35,Speed,Varying,0.9515497406990713,1.0610010226512328
628804d2d0584458ddaafc0c,35,Accuracy,Fixed,2.603304746752312,1.2227085657190597
628804d2d0584458ddaafc0c,35,Accuracy,Varying,2.479178010103082,1.1953044107630275
628f572a2d1304a34b9e1a37,75,Speed,Fixed,3.2589779704470057,0.954061632053084
628f572a2d1304a34b9e1a37,75,Speed,Varying,2.7469870992568537,0.8616190590368847
628f572a2d1304a34b9e1a37,75,Accuracy,Fixed,3.437619320452948,1.124776124356343
628f572a2d1304a34b9e1a37,75,Accuracy,Varying,3.2672026372965406,1.033104485424442
62a9513ae9305607fd5af01a,60,Speed,Fixed,2.336133657309008,1.3559576137119589
62a9513ae9305607fd5af01a,60,Speed,Varying,2.761226713054558,1.3431554678946476
62a9513ae9305607fd5af01a,60,Accuracy,Fixed,2.8732098295425152,1.4195964107665333
62a9513ae9305607fd5af01a,60,Accuracy,Varying,3.030695329622605,1.52677144238433
62b601e089d3d1134aed066b,72,Speed,Fixed,3.176747438611933,0.6759920977669952
62b601e089d3d1134aed066b,72,Speed,Varying,2.9088514403891255,0.7742512891042942
62b601e089d3d1134aed066b,72,Accuracy,Fixed,3.5631249127780755,0.9332725737754023
62b601e089d3d1134aed066b,72,Accuracy,Varying,3.133619851847077,0.7940479561002015
62bdadf07a2fd70b3257e791,31,Speed,Fixed,1.6404720994637818,0.39224957405437966
62bdadf07a2fd70b3257e791,31,Speed,Varying,1.618871038505646,0.8557452406855282
62bdadf07a2fd70b3257e791,31,Accuracy,Fixed,3.19361630169504,1.2482976473370704
62bdadf07a2fd70b3257e791,31,Accuracy,Varying,2.9981414698218964,1.2260022960418746
62cd9b920ed1b7c1648818d3,76,Speed,Fixed,3.6475295747900103,1.023214409792862
62cd9b920ed1b7c1648818d3,76,Speed,Varying,3.327914187067728,1.0722269070141637
62cd9b920ed1b7c1648818d3,76,Accuracy,Fixed,3.7289719592899293,1.167958745924362
62cd9b920ed1b7c1648818d3,76,Accuracy,Varying,3.540799581016914,1.1415900183252898
62df7fc27c9e824a7a774103,40,Speed,Fixed,2.108512059796229,1.3593549559569476
62df7fc27c9e824a7a774103,40,Speed,Varying,2.8829147281817513,1.379765807773146
62df7fc27c9e824a7a774103,40,Accuracy,Fixed,2.77466229385382,1.630966250438033
62df7fc27c9e824a7a774103,40,Accuracy,Varying,2.9412419712240347,1.6217763879916194
62e05742fafd80b3f0c2e20b,22,Speed,Fixed,1.4016959320661517,1.3827655656580875
62e05742fafd80b3f0c2e20b,22,Speed,Varying,1.3696860588877782,1.5361169473875873
62e05742fafd80b3f0c2e20b,22,Accuracy,Fixed,1.7599167091934602,1.4473853885629961
62e05742fafd80b3f0c2e20b,22,Accuracy,Varying,1.38704211075331,1.4582690602014372
62f18c2d37a5f255f351b61d,49,Speed,Fixed,2.9151391287446162,1.0579757704377903
62f18c2d37a5f255f351b61d,49,Speed,Varying,3.0328785776057026,1.0166710885318326
62f18c2d37a5f255f351b61d,49,Accuracy,Fixed,2.79511600215355,0.9998481829684214
62f18c2d37a5f255f351b61d,49,Accuracy,Varying,3.04132403962937,1.0608775130982262
62f269f2a7751126ffb96a4c,60,Speed,Fixed,1.8977056810691244,0.23007319549504254
62f269f2a7751126ffb96a4c,60,Speed,Varying,1.9105010949170462,0.20784179738885158
62f269f2a7751126ffb96a4c,60,Accuracy,Fixed,3.4388374425577015,1.1194739300469436
62f269f2a7751126ffb96a4c,60,Accuracy,Varying,3.4033103207375857,1.0253829959406868
62fcf3d9948e4a6a9623cce8,72,Speed,Fixed,1.4685599891896939,0.38635627615573853
62fcf3d9948e4a6a9623cce8,72,Speed,Varying,1.9489760811946637,0.39609316205914014
62fcf3d9948e4a6a9623cce8,72,Accuracy,Fixed,4.47224079641829,1.3190040378513566
62fcf3d9948e4a6a9623cce8,72,Accuracy,Varying,3.7616600015626447,1.1022277195798817
6318be45a49442eee3a88cb3,68,Speed,Fixed,1.568458095118741,0.4695866114109175
6318be45a49442eee3a88cb3,68,Speed,Varying,1.8734777923212187,0.4195111084994181
6318be45a49442eee3a88cb3,68,Accuracy,Fixed,3.301235287339722,1.2548173957253432
6318be45a49442eee3a88cb3,68,Accuracy,Varying,2.926432389271839,0.9306160621062104
631b428359f449b8159625f8,36,Speed,Fixed,2.364192495930533,0.673458294420111
631b428359f449b8159625f8,36,Speed,Varying,2.3788967846294558,0.7317989795612382
631b428359f449b8159625f8,36,Accuracy,Fixed,4.033258665950479,1.123117004409727
631b428359f449b8159625f8,36,Accuracy,Varying,3.799051394064242,0.9281856659126334
631c26a9aca573805b1907d9,21,Speed,Fixed,1.8933001221039631,0.6056745701156571
631c26a9aca573805b1907d9,21,Speed,Varying,1.889208703376161,0.39659973409026145
631c26a9aca573805b1907d9,21,Accuracy,Fixed,2.9829155040686506,0.9927872259809004
631c26a9aca573805b1907d9,21,Accuracy,Varying,2.674952882684597,0.844656365273902
631f1b608af38f654d2a3b1f,40,Speed,Fixed,3.1779614807190453,1.1762669254602158
631f1b608af38f654d2a3b1f,40,Speed,Varying,4.053839321935021,1.1196118202024479
631f1b608af38f654d2a3b1f,40,Accuracy,Fixed,3.47674575103015,1.1850462460006723
631f1b608af38f654d2a3b1f,40,Accuracy,Varying,3.739147617628267,1.1211629160845933
631f55697876499cef1a3ebb,63,Speed,Fixed,2.0692700203281698,1.576229239903972
631f55697876499cef1a3ebb,63,Speed,Varying,2.638956052979263,1.6175250019624703
631f55697876499cef1a3ebb,63,Accuracy,Fixed,2.5379621476211662,1.6817274448956328
631f55697876499cef1a3ebb,63,Accuracy,Varying,2.7237331685735215,1.6354188439225035
632651a9f1a00140dc2b9487,78,Speed,Fixed,3.0703664443281315,1.0040053608455306
632651a9f1a00140dc2b9487,78,Speed,Varying,2.7743858411335296,1.1611463283378414
632651a9f1a00140dc2b9487,78,Accuracy,Fixed,2.506243195844279,0.896818708320531
632651a9f1a00140dc2b9487,78,Accuracy,Varying,3.1027679066840577,1.3002665950803172
632b5400bf46cdb11db9f588,26,Speed,Fixed,3.5150506556435293,0.8320312505044837
632b5400bf46cdb11db9f588,26,Speed,Varying,3.391272758305055,0.8375305504116982
632b5400bf46cdb11db9f588,26,Accuracy,Fixed,3.978191447634046,1.1720551750236141
632b5400bf46cdb11db9f588,26,Accuracy,Varying,3.272764628678601,0.7679915192117764
632f7d0761bce49001d13953,40,Speed,Fixed,0.8103645100449195,0.6581810793030681
632f7d0761bce49001d13953,40,Speed,Varying,0.8676668336398885,0.8510490009931412
632f7d0761bce49001d13953,40,Accuracy,Fixed,1.467545896301638,2.333850839985361
632f7d0761bce49001d13953,40,Accuracy,Varying,1.2303284095750195,1.7798373705718125
63378180a7bc5bc3427e8db0,70,Speed,Fixed,2.4359254427485144,1.0019263476495615
63378180a7bc5bc3427e8db0,70,Speed,Varying,2.2842507510235377,1.2331148710073594
63378180a7bc5bc3427e8db0,70,Accuracy,Fixed,2.7616208681491505,1.3803437614369878
63378180a7bc5bc3427e8db0,70,Accuracy,Varying,2.3818230326121004,1.4248397395708408
63480954af4c7db036aa6595,73,Speed,Fixed,1.5092096786565365,1.2480416836053692
63480954af4c7db036aa6595,73,Speed,Varying,2.4904811689550708,1.0751877869867121
63480954af4c7db036aa6595,73,Accuracy,Fixed,2.9338819724275145,1.252326187465895
63480954af4c7db036aa6595,73,Accuracy,Varying,2.8302969984124045,1.238810333466602
63617d69f2a3425296c8d89e,35,Speed,Fixed,1.4004120705388996,0.7075110735060636
63617d69f2a3425296c8d89e,35,Speed,Varying,2.477116235361061,1.3345201386579397
63617d69f2a3425296c8d89e,35,Accuracy,Fixed,2.6351754543014714,1.0179307542278222
63617d69f2a3425296c8d89e,35,Accuracy,Varying,2.604092091701184,1.2514634531120326
63626fe174f7db263a4aa8f2,50,Speed,Fixed,2.3901193106186978,1.8924484151288814
63626fe174f7db263a4aa8f2,50,Speed,Varying,2.3458526428253985,1.0275260366745247
63626fe174f7db263a4aa8f2,50,Accuracy,Fixed,2.271132262491611,2.172220918406006
63626fe174f7db263a4aa8f2,50,Accuracy,Varying,2.2938920180828357,1.3620902444903997
6365437b0637981c7666125b,86,Speed,Fixed,1.3733361056109672,0.7893542544069418
6365437b0637981c7666125b,86,Speed,Varying,1.9602804115979944,1.5279762728498152
6365437b0637981c7666125b,86,Accuracy,Fixed,2.127394371129557,1.2207998326800158
6365437b0637981c7666125b,86,Accuracy,Varying,2.1858472852295985,1.0715577729164678
636acaf0ab9c76f449b54f2b,43,Speed,Fixed,2.510746861250089,0.7710460431007105
636acaf0ab9c76f449b54f2b,43,Speed,Varying,2.802823891637119,0.8366092135600074
636acaf0ab9c76f449b54f2b,43,Accuracy,Fixed,2.634889308639253,0.770212180391755
636acaf0ab9c76f449b54f2b,43,Accuracy,Varying,2.8746184537363675,0.9147286475798231
6373b943edc58781ec916dc9,49,Speed,Fixed,1.5571843363332818,0.5625323070106697
6373b943edc58781ec916dc9,49,Speed,Varying,1.6648469811892121,0.4514357571984849
6373b943edc58781ec916dc9,49,Accuracy,Fixed,3.161326037806676,0.8382724641210842
6373b943edc58781ec916dc9,49,Accuracy,Varying,3.305792543163517,0.8836579839461062
637656f618065b68614915b0,65,Speed,Fixed,0.8299837312982717,0.8563020353989385
637656f618065b68614915b0,65,Speed,Varying,1.2894530826835404,1.4578354866800083
637656f618065b68614915b0,65,Accuracy,Fixed,1.926968230391374,1.4980245300843287
637656f618065b68614915b0,65,Accuracy,Varying,1.5517266232326827,1.4348998790013228
6376916db0ae9a57d377d0d2,70,Speed,Fixed,1.61639126180166,0.6352657455297431
6376916db0ae9a57d377d0d2,70,Speed,Varying,2.0494507945375116,0.47047579612227286
6376916db0ae9a57d377d0d2,70,Accuracy,Fixed,3.758872152923481,1.687778206848735
6376916db0ae9a57d377d0d2,70,Accuracy,Varying,3.0554068551896165,1.117808509514415
6384e535ba619451063f5223,69,Speed,Fixed,1.5964069049691954,0.9280879440160863
6384e535ba619451063f5223,69,Speed,Varying,1.568333099512168,0.6603013114961294
6384e535ba619451063f5223,69,Accuracy,Fixed,2.8641653955467827,1.3465368243922364
6384e535ba619451063f5223,69,Accuracy,Varying,2.723238935312743,1.100810093405643
638e4ace1c4a380ecc49932f,73,Speed,Fixed,2.6171707080570674,1.0861922229753187
638e4ace1c4a380ecc49932f,73,Speed,Varying,2.976428914781597,1.19523617886392
638e4ace1c4a380ecc49932f,73,Accuracy,Fixed,2.8244883075409732,1.1483473750413813
638e4ace1c4a380ecc49932f,73,Accuracy,Varying,2.803149624456634,1.0550016177379598
638fdf87700dd1228bade2e1,70,Speed,Fixed,3.4044392126981418,0.788470446336659
638fdf87700dd1228bade2e1,70,Speed,Varying,2.4554127331617686,0.7648839257297926
638fdf87700dd1228bade2e1,70,Accuracy,Fixed,3.5366955760058083,0.9096251810527227
638fdf87700dd1228bade2e1,70,Accuracy,Varying,2.5946058707419564,0.8127109651742743
639dc966f953a42bc397c24b,75,Speed,Fixed,1.1500440048092038,0.9063644764250349
639dc966f953a42bc397c24b,75,Speed,Varying,1.7153291478547577,1.0809106499656607
639dc966f953a42bc397c24b,75,Accuracy,Fixed,2.0648352502628406,1.0974520670083723
639dc966f953a42bc397c24b,75,Accuracy,Varying,2.1147885978361667,1.2333384511958472
63ade94905e590dbf726b7fb,50,Speed,Fixed,1.0276370157715982,0.4833169950511499
63ade94905e590dbf726b7fb,50,Speed,Varying,1.1843095388959939,0.5002794753914726
63ade94905e590dbf726b7fb,50,Accuracy,Fixed,1.8949543819887398,1.130203818969199
63ade94905e590dbf726b7fb,50,Accuracy,Varying,2.5469317239569613,1.2843437990535356
63b0b5cfc9252404951ac395,70,Speed,Fixed,1.542289854546588,1.3783289249968953
63b0b5cfc9252404951ac395,70,Speed,Varying,2.5835664717984885,2.1838603428507826
63b0b5cfc9252404951ac395,70,Accuracy,Fixed,2.5328138803179865,1.7008185018784574
63b0b5cfc9252404951ac395,70,Accuracy,Varying,2.5432596583988776,1.9623522110352936
63b46b4cb554f946b60fd1d6,72,Speed,Fixed,1.2280035543098466,0.7424577960263503
63b46b4cb554f946b60fd1d6,72,Speed,Varying,2.4934691207674464,1.5667315995349023
63b46b4cb554f946b60fd1d6,72,Accuracy,Fixed,1.863645820657355,0.9824653716772058
63b46b4cb554f946b60fd1d6,72,Accuracy,Varying,2.2255682061332864,0.9660678586866067
63b5681c49af1cbe651420bc,55,Speed,Fixed,2.2727306255532653,0.3234712910126766
63b5681c49af1cbe651420bc,55,Speed,Varying,2.279176255474159,0.34574902939074026
63b5681c49af1cbe651420bc,55,Accuracy,Fixed,4.801015268458926,1.7847110384739169
63b5681c49af1cbe651420bc,55,Accuracy,Varying,5.111351471256949,1.695729517561093
63bdb63007b7ff499cb0e839,53,Speed,Fixed,1.4713234852073123,1.1917486760805314
63bdb63007b7ff499cb0e839,53,Speed,Varying,1.443761071274021,1.2762510048337898
63bdb63007b7ff499cb0e839,53,Accuracy,Fixed,1.6385163972809578,1.4205987181487527
63bdb63007b7ff499cb0e839,53,Accuracy,Varying,1.5278148310090172,1.3617340726357299
63bed6e176fba857a47fbaff,61,Speed,Fixed,1.7206189952287854,1.0239156645368936
63bed6e176fba857a47fbaff,61,Speed,Varying,2.257452176895056,1.5173232591842325
63bed6e176fba857a47fbaff,61,Accuracy,Fixed,3.172580783225243,1.455458553827175
63bed6e176fba857a47fbaff,61,Accuracy,Varying,3.585862208454622,1.4962336108270846
63c4a90d09909e33d5e82f21,50,Speed,Fixed,1.176127019554913,0.6655172384938909
