subject,age,condition,v,a
6413c7853eba2b2215197ff4,68,Fixed,3.551671045580833,1.2822918900599019
6413c7853eba2b2215197ff4,68,Varying,3.536176268763735,1.4452511097047112
64187118501afa8d9e65d63b,25,Fixed,2.3872954400551833,0.8656581413836686
64187118501afa8d9e65d63b,25,Varying,2.6075108304423216,0.9112794960525641
6428f7ac297e312f7262d93b,59,Fixed,1.8329724317928826,1.166828869593328
6428f7ac297e312f7262d93b,59,Varying,1.5412458707406111,0.9913457004798912
64345bf16b9a2e046128887f,71,Fixed,3.4856496552947425,1.4360948087838232
64345bf16b9a2e046128887f,71,Varying,4.108537500031413,1.6527470759035063
64394a1454202dfbace21e90,49,Fixed,2.589856679124519,1.2326277077720131
64394a1454202dfbace21e90,49,Varying,2.6873502222548473,1.2019951189782436
64467092479723cb7906e371,67,Fixed,3.0559734086620733,0.8094154272138776
64467092479723cb7906e371,67,Varying,3.529709803298084,0.8231806721527422
6449707327ff66156c264c6f,59,Fixed,2.412530174835829,0.7831992545878775
6449707327ff66156c264c6f,59,Varying,2.572328146572192,0.813659207528232
64527892acde0fbd392a41d6,65,Fixed,2.7072380160316496,1.1646332423623296
64527892acde0fbd392a41d6,65,Varying,2.9185419269545734,1.1352103596265808
6455616c0fe23ecca70ce1b9,66,Fixed,3.046492602607884,1.3643451603919907
6455616c0fe23ecca70ce1b9,66,Varying,3.2241800766293713,1.5003412169329395
6462477ceb093758f41d42e9,56,Fixed,2.2694563294948575,1.070277090117296
6462477ceb093758f41d42e9,56,Varying,2.3149636856258176,0.7783099485380764
64626b7afedc6a67a08dec52,67,Fixed,3.1096192411574677,1.5393998460827747
64626b7afedc6a67a08dec52,67,Varying,2.710318315696777,1.2397105869486784
6462ad7a6af483d279eefb98,50,Fixed,1.6847472594395756,0.7650229444270547
6462ad7a6af483d279eefb98,50,Varying,1.881596136915438,0.7192815385841598
646691e373f0424399e2de28,63,Fixed,3.1282137288591234,1.1068075171808163
646691e373f0424399e2de28,63,Varying,2.6243642585592206,1.03928963503575
6467c9e2d169d6933ecdb639,53,Fixed,3.1321751676508347,1.2175678299148882
6467c9e2d169d6933ecdb639,53,Varying,2.582473572151585,1.1028013588002787
646b776eca37542a899c1de5,57,Fixed,1.883394481540032,0.9935206368574911
646b776eca37542a899c1de5,57,Varying,2.9112374025068144,1.5953214655204295
646d3710dea5554a4b83d2a2,73,Fixed,1.6063157907207142,0.8183534923645418
646d3710dea5554a4b83d2a2,73,Varying,1.9355090621963562,0.723206444401432
647287f051cab7142b9ca9bf,52,Fixed,2.295609367913439,1.2354721305161593
647287f051cab7142b9ca9bf,52,Varying,3.0250251241855723,1.5623336217788917
6476c9f4663c454f80fc60c8,52,Fixed,2.8155566049613103,0.84627676563879
6476c9f4663c454f80fc60c8,52,Varying,2.6809560396532452,0.7443842254882433
64898a37c96a3194c71730b2,53,Fixed,4.430262501931645,1.2151831838667884
64898a37c96a3194c71730b2,53,Varying,3.4921892092773503,0.8950158227687008
64921fc8c813049f1fd29b47,62,Fixed,2.2840781746684216,1.0894054248340612
64921fc8c813049f1fd29b47,62,Varying,2.07280621833489,0.9770783822606336
649b2106b81f8dcf5d163ee5,78,Fixed,1.684299681919021,1.566199523530954
649b2106b81f8dcf5d163ee5,78,Varying,2.296859839786782,2.16522578242298
64a281f78c5be10f0f28e3ac,65,Fixed,2.4618844113857636,1.723214350078237
64a281f78c5be10f0f28e3ac,65,Varying,2.7395811577150355,1.5224151547897709
64d50be2a6946343b620b6c4,52,Fixed,3.1810798242356104,1.1684138740394612
64d50be2a6946343b620b6c4,52,Varying,3.4064541483327386,1.1227645931948287
64d523f4ad7f5e602c479ad1,54,Fixed,3.919219751872922,1.2693927215434744
64d523f4ad7f5e602c479ad1,54,Varying,3.322332290025871,1.288119776156558
64e36d981d00e7d7c45addc2,49,Fixed,2.5519520187551015,0.8086746597254676
64e36d981d00e7d7c45addc2,49,Varying,3.1233951614901656,0.7798392163919871
6509dae7b4546ad7146fd4ee,52,Fixed,2.53001836409648,1.0898548973552915
6509dae7b4546ad7146fd4ee,52,Varying,3.4359528449917303,1.641671291926228
650b6a4edc2b618a85e5cdf8,55,Fixed,3.1520828305645425,0.9718904788816538
650b6a4edc2b618a85e5cdf8,55,Varying,3.238093186682354,0.8541736292557425
650c3f3a36d72f87324d708f,53,Fixed,2.9188770043401124,1.0687089978856545
650c3f3a36d72f87324d708f,53,Varying,3.049187611821175,0.9966339780152134
650da967bd0f006226aa1d7a,53,Fixed,1.9070468863227659,1.0369335542469
650da967bd0f006226aa1d7a,53,Varying,2.9544045369196734,1.5807325411165338
6518cf249463264599a7918d,52,Fixed,2.882198665695702,1.0165797564996055
6518cf249463264599a7918d,52,Varying,2.9627642731551687,0.7605313679010473
65198ba1126ba439e0d8f29f,42,Fixed,3.4690177107151485,0.9341171183483041
65198ba1126ba439e0d8f29f,42,Varying,3.20854332989845,1.0496419714958416
651af447dcee6525fe0ac08f,32,Fixed,2.7700966051711267,1.1047909799849225
651af447dcee6525fe0ac08f,32,Varying,3.1664442185782247,1.1773486322047249
651eb3bc379e71c4df3b95a7,41,Fixed,2.5475193915909498,1.027479429414939
651eb3bc379e71c4df3b95a7,41,Varying,3.0913088116057286,1.3474894667385169
651ec2aa595edca002b3f6d8,52,Fixed,2.0231311816309288,0.7403247317770911
651ec2aa595edca002b3f6d8,52,Varying,2.5586822623602195,0.9561990744738746
651eea44194fa8c200606af7,75,Fixed,3.233141220996989,1.2811259277512004
651eea44194fa8c200606af7,75,Varying,3.5837587207073924,1.2163515343213127
6530254e79568ee55c08cf12,56,Fixed,2.6016930934768743,1.1715582716356219
6530254e79568ee55c08cf12,56,Varying,2.27284355660197,1.0791795818017607
65344ec64854d12a1baf93d6,53,Fixed,2.466508404062656,1.1030309984277777
65344ec64854d12a1baf93d6,53,Varying,2.482527502950283,1.069892974804472
653d24b26d450d5f684b5011,76,Fixed,1.753762672456038,1.3719416711469716
653d24b26d450d5f684b5011,76,Varying,2.1961675657589894,1.6360178277996014
654113b29db54ebe7243632a,75,Fixed,2.480935448315929,1.3068549653075336
654113b29db54ebe7243632a,75,Varying,3.1219107785925546,1.3192970583984842
6543abd612dc7fc77f466814,49,Fixed,3.948326626529368,1.1625821984051246
6543abd612dc7fc77f466814,49,Varying,4.091644925067943,1.1145942376177798
6543baa88cbed050558764dd,37,Fixed,2.4455278210805593,1.2059204449457293
6543baa88cbed050558764dd,37,Varying,2.353703607172805,1.3725106500770299
65450acb15b86368927f3f7f,73,Fixed,1.993631052829921,1.1398114040653469
65450acb15b86368927f3f7f,73,Varying,2.124211271636614,0.9614045019850561
65465c5bc5a014ec683d55cf,40,Fixed,3.2016069970980374,0.8320496552096234
65465c5bc5a014ec683d55cf,40,Varying,4.107605740387406,1.46920977526097
6547e7cd0511efc35646ac76,22,Fixed,2.14454552647956,0.5908821274602863
6547e7cd0511efc35646ac76,22,Varying,2.463697262024159,0.7783995888532934
6552428b01eebb19576c567d,71,Fixed,0.020212217582660945,0.9166935986409753
6552428b01eebb19576c567d,71,Varying,-0.027677518444892142,1.0352455779819543
655622d420556b53d5b1a654,60,Fixed,1.4131415029072079,1.108153526275942
655622d420556b53d5b1a654,60,Varying,1.971876608888539,2.732653009071769
655727ebfca43fc335260382,71,Fixed,2.8211348170630073,1.1729631178249935
655727ebfca43fc335260382,71,Varying,2.569940044470653,1.2060427375797906
6558cfb5dea00c262887d792,71,Fixed,1.4764427803346971,1.2733138955585575
6558cfb5dea00c262887d792,71,Varying,2.3903528236113303,1.1517422199577303
655cc974613aec120f21293b,24,Fixed,2.6780715821001166,0.7906024190954001
655cc974613aec120f21293b,24,Varying,2.3689765315151083,0.8109801909120996
655f8e10ad0a87d538a94f9f,20,Fixed,1.996967368022898,1.0867625548040187
655f8e10ad0a87d538a94f9f,20,Varying,1.844553872839093,1.018644580540457
655fcf54056edf3065f74b91,19,Fixed,1.747749893990903,0.9548249971000022
655fcf54056edf3065f74b91,19,Varying,2.3121729232942894,0.9844121868526851
6562fbd1f6b4756ac64c4dbd,71,Fixed,2.199576154168126,1.0555116742322799
6562fbd1f6b4756ac64c4dbd,71,Varying,2.1955806232656165,1.0763732651906683
6564b4871e2847cd44a52718,71,Fixed,1.7613039807983313,1.0296624795514129
6564b4871e2847cd44a52718,71,Varying,1.8489540167129825,1.007690163085107
65675f2ae0bb2e4ecb9c539d,71,Fixed,2.7246921190636226,0.8548707441274235
65675f2ae0bb2e4ecb9c539d,71,Varying,2.831608760923673,0.8772016642397324
6568ae9ae8820204f4956bf7,25,Fixed,2.8381268366553787,1.0544435452844432
6568ae9ae8820204f4956bf7,25,Varying,2.350841068161336,0.8219304100962963
656cc02d2d90244628b27e09,20,Fixed,2.7197339158321516,1.4810719114858895
656cc02d2d90244628b27e09,20,Varying,2.7239664615669184,1.4302735688150188
656ef3d7b2b73a79429aec67,39,Fixed,2.1711940030072805,1.0709925178175987
656ef3d7b2b73a79429aec67,39,Varying,2.1324158143457437,1.164764901167844
6571af52592a29d0854f366e,38,Fixed,1.675053809492609,1.4617790185139585
6571af52592a29d0854f366e,38,Varying,1.7958258783634355,0.9596761495158417
6574bd9b9b3c601d1c28500f,28,Fixed,3.4687568654923515,1.3465758398312178
6574bd9b9b3c601d1c28500f,28,Varying,3.2433319996687358,1.1984591764454116
6575fb1c1a04b30cfb2832d5,21,Fixed,2.3355137335642904,1.1932505720303186
6575fb1c1a04b30cfb2832d5,21,Varying,2.83225680632606,1.3923243650393005
6578c0ce1348ad8e79a65d0b,21,Fixed,1.820999844734614,1.092987822730153
6578c0ce1348ad8e79a65d0b,21,Varying,2.414276395734428,1.0473422900957587
657cbd52949ddd9d3426dbba,71,Fixed,4.247377368532992,1.282264289046308
657cbd52949ddd9d3426dbba,71,Varying,3.1426372501516266,0.9695582700911473
659d5714dc9577f554cf1385,73,Fixed,2.437092589416959,1.0274279917671636
659d5714dc9577f554cf1385,73,Varying,1.5167315936617822,1.0155947990372798
659f14a1a119daa53162b173,71,Fixed,1.2443972663832283,0.8772693682286808
659f14a1a119daa53162b173,71,Varying,0.7281838035600824,0.6712239043087979
65aa855a8692cf702bea521a,88,Fixed,2.154420353269454,0.7680547097863293
65aa855a8692cf702bea521a,88,Varying,1.6401534460974267,0.7317820582986785
65aaf74b028a4828c08a4630,78,Fixed,1.5376078263326072,1.1631935512483587
65aaf74b028a4828c08a4630,78,Varying,2.083993017018605,1.2048343922675637
65b7cd609e8e7e53fb113123,42,Fixed,2.1763478168973704,0.804053504883728
65b7cd609e8e7e53fb113123,42,Varying,2.577828336193654,0.8167425191242658
65c14cbb9ede56944d5a10cf,38,Fixed,3.5985131251694598,1.170177205075713
65c14cbb9ede56944d5a10cf,38,Varying,3.483310757301751,1.096520738451741
65c240c5fae466a93e7a7f68,83,Fixed,1.9466581038134423,1.2036932481814977
65c240c5fae466a93e7a7f68,83,Varying,2.36078244182629,1.7439497267044233
65c3c8139373654ebcc74d3b,51,Fixed,1.4719929856164413,0.8527152041284497
65c3c8139373654ebcc74d3b,51,Varying,2.0081144968205322,1.2572327002462949
65cee11fd5cb921a108c988d,45,Fixed,2.7018380194542324,1.12999217694105
65cee11fd5cb921a108c988d,45,Varying,3.0628393060007904,1.0631267403911528
