Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
656e1c23772dcd7056f6b4c5,646b776eca37542a899c1de5,APPROVED,2023-12-04T18:36:32.310000Z,2023-12-04T19:29:45.112000Z,2023-12-05T11:23:50.106000Z,2023-12-04T19:29:45.804573Z,3193.0,565DE625,655,English,57,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
656e1cac2be03d846f63b421,60f1fa8f73bf9815c88dc8cb,APPROVED,2023-12-04T18:38:41.101000Z,2023-12-04T19:38:58.671000Z,2023-12-05T11:23:47.186000Z,2023-12-04T19:38:59.498996Z,3618.0,565DE625,1031,English,50,Female,White,United States,United States,United States,English,No,Full-Time,
656e1eb9318f5a303eff62f1,60ba46dc6d46a68f1c0bc952,APPROVED,2023-12-04T18:47:21.647000Z,2023-12-04T19:34:18.393000Z,2023-12-05T11:23:49.218000Z,2023-12-04T19:34:18.838142Z,2817.0,565DE625,3207,English,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
656e1efef86ca9d9ceb2d4b0,646691e373f0424399e2de28,APPROVED,2023-12-04T18:48:54.557000Z,2023-12-04T20:09:58.690000Z,2023-12-05T11:23:45.981000Z,2023-12-04T20:09:59.293989Z,4865.0,565DE625,581,English,63,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
656e1f735dc797808876bf73,64d50be2a6946343b620b6c4,APPROVED,2023-12-04T18:50:34.746000Z,2023-12-04T19:40:00.870000Z,2023-12-05T11:23:48.269000Z,2023-12-04T19:40:01.458489Z,2967.0,565DE625,567,English,52,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
656e1fe6afd6da5f86050bdb,631f55697876499cef1a3ebb,APPROVED,2023-12-04T18:52:27.552000Z,2023-12-04T19:50:15.775000Z,2023-12-05T11:23:43.400000Z,2023-12-04T19:50:16.252021Z,3469.0,565DE625,1472,English,63,Female,Black,United States,United States,United States,English,No,Part-Time,
656e2048afd6da5f86050bef,63626fe174f7db263a4aa8f2,APPROVED,2023-12-04T18:54:19.340000Z,2023-12-04T19:56:39.244000Z,2023-12-05T11:23:40.913000Z,2023-12-04T19:56:39.840382Z,3740.0,565DE625,285,English,50,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED,
656e2052772dcd7056f6b5c1,6509dae7b4546ad7146fd4ee,APPROVED,2023-12-04T18:54:18.494000Z,2023-12-04T19:53:56.030000Z,2023-12-05T11:23:44.705000Z,2023-12-04T19:53:56.552663Z,3578.0,NOCODE,227,English,52,Female,White,United States,United States,United States,English,No,Other,
656e20e243dc80396dcf0a1e,60a202f048762ada5381474a,APPROVED,2023-12-04T18:58:45.332000Z,2023-12-04T20:01:25.323000Z,2023-12-05T11:23:42.498000Z,2023-12-04T20:01:26.541355Z,3760.0,565DE625,197,English,52,Female,DATA_EXPIRED,United States,United States,United States,English,No,Part-Time,
656e21e1798c277f68fec7b3,63c4a90d09909e33d5e82f21,APPROVED,2023-12-04T19:09:33.437000Z,2023-12-04T20:14:18.795000Z,2023-12-05T11:23:35.670000Z,2023-12-04T20:14:19.232305Z,3886.0,565DE625,1523,English,50,Female,White,United States,United States,United States,English,Yes,Full-Time,
